"\"De vita beata\" / Sénèque ; texte latin, d'après l'édition de Koch, précédé d'une notice sur la vie de Sénèque, avec un résumé analytique de l'ouvrage, accompagné de notes... et suivi d'un appendice, par E. Maillet,...","Sénèque (0004 av. J.-C.-0065)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5496839x","\"De vita beata\" / Sénèque ; texte latin, d'après l'édition de Koch, précédé d'une notice sur la vie de Sénèque, avec un résumé analytique de l'ouvrage, accompagné de notes... et suivi d'un appendice, par E. Maillet,... Sénèque (0004 av. J.-C.-0065) Gallica"
"\"Lorenzaccio\", mises en scène d'hier et d'aujourd'hui : [exposition, Avignon, Maison Jean Vilar, 1979] / Maison Jean Vilar ; [catalogue réd. par Monique Cornand et Melly Puaux] ; [introd. par Cécile Giteau]","Maison Jean Vilar (Avignon)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6533935g","\"Lorenzaccio\", mises en scène d'hier et d'aujourd'hui : [exposition, Avignon, Maison Jean Vilar, 1979] / Maison Jean Vilar ; [catalogue réd. par Monique Cornand et Melly Puaux] ; [introd. par Cécile Giteau] Maison Jean Vilar (Avignon) Gallica"
"Grand séminaire du diocèse de Genève, Chambéry, Annecy, 1564-1914 / Chanoine C.-M. Rebord,...","Rebord, Charles-Marie (1856-1927)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65437834","Grand séminaire du diocèse de Genève, Chambéry, Annecy, 1564-1914 / Chanoine C.-M. Rebord,... Rebord, Charles-Marie (1856-1927) Gallica"
"Grand'mère avait des défauts ! / Louis Morin","Morin, Louis (1855-1938)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65713332","Grand'mère avait des défauts ! / Louis Morin Morin, Louis (1855-1938) Gallica"
"Grand-père Maxime : histoire d'un vieux chimiste et de deux orphelins / Lucien Biart ; illustrations de L. Moulignié","Biart, Lucien (1829-1897)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6566837q","Grand-père Maxime : histoire d'un vieux chimiste et de deux orphelins / Lucien Biart ; illustrations de L. Moulignié Biart, Lucien (1829-1897) Gallica"
"Grandes et petites obésités, cure radicale. 2e édition complètement remaniée... / Dr Francis Heckel","Heckel, Francis (1872-19..)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5724119x","Grandes et petites obésités, cure radicale. 2e édition complètement remaniée... / Dr Francis Heckel Heckel, Francis (1872-19..) Gallica"
"Grandes éphémérides de l'hôtel impérial des Invalides depuis sa fondation jusqu'à nos jours : description du monument et du tombeau de Napoléon Ier / par le colonel Gérard,...","Gérard, Jean (18..-19..? ; colonel)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6510238t","Grandes éphémérides de l'hôtel impérial des Invalides depuis sa fondation jusqu'à nos jours : description du monument et du tombeau de Napoléon Ier / par le colonel Gérard,... Gérard, Jean (18..-19..? ; colonel) Gallica"
"Greco ou le Secret de Tolède. Edition 9 / Maurice Barrès,...","Barrès, Maurice (1862-1923)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572269n","Greco ou le Secret de Tolède. Edition 9 / Maurice Barrès,... Barrès, Maurice (1862-1923) Gallica"
"Greuze : huit reproductions fac-simile en couleurs","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65741109","Greuze : huit reproductions fac-simile en couleurs  Gallica"
"Grottes et cavernes / par Adolphe Badin ; ouvrage illustré de 55 vignettes par Camille Saglio","Badin, Adolphe (1831-189.?)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6528307c","Grottes et cavernes / par Adolphe Badin ; ouvrage illustré de 55 vignettes par Camille Saglio Badin, Adolphe (1831-189.?) Gallica"
"Grèce &amp; Turquie : notes de voyage : L'Épire, Janina, Ithaque, Delphes, le Parnasse, Athènes, Grecs et Turcs / par Alfred Gilliéron","Gilliéron, Alfred","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65289617","Grèce &amp; Turquie : notes de voyage : L'Épire, Janina, Ithaque, Delphes, le Parnasse, Athènes, Grecs et Turcs / par Alfred Gilliéron Gilliéron, Alfred Gallica"
"Guerre d'Italie en 1859 : tableau historique, politique et militaire / par M. Victor Paulin,...","Paulin, Victor (1825?-1868)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6574720r","Guerre d'Italie en 1859 : tableau historique, politique et militaire / par M. Victor Paulin,... Paulin, Victor (1825?-1868) Gallica"
"Guerre et paix, scènes en Norvège, par Mlle Frédérique Bremer, traduit du suédois par M. A. Villeneuve. Seconde édition","Bremer, Fredrika (1801-1865)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5622685s","Guerre et paix, scènes en Norvège, par Mlle Frédérique Bremer, traduit du suédois par M. A. Villeneuve. Seconde édition Bremer, Fredrika (1801-1865) Gallica"
"Guide de l'amateur de faïences et porcelaines : poteries, terres cuites, peintures sur lave, émaux, pierres précieuses artificielles, vitraux et verreries. Partie 1 / par M. Auguste Demmin","Demmin, August (1817-1898)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65519199","Guide de l'amateur de faïences et porcelaines : poteries, terres cuites, peintures sur lave, émaux, pierres précieuses artificielles, vitraux et verreries. Partie 1 / par M. Auguste Demmin Demmin, August (1817-1898) Gallica"
"Guide de l'amateur de photographie, ou Exposé de la marche à suivre dans l'emploi du daguerréotype et des papiers photographiques, par J.-F. Soleil","Soleil, J.-F.","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6554140w","Guide de l'amateur de photographie, ou Exposé de la marche à suivre dans l'emploi du daguerréotype et des papiers photographiques, par J.-F. Soleil Soleil, J.-F. Gallica"
"Guide des acheteurs. Marchands de cheval et marchands de chevaux, par A. Pierre,... 70 dessins par E. Barthélemy,...","Pierre, Alphonse (Joseph-Alphonse-Isidore)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6527663q","Guide des acheteurs. Marchands de cheval et marchands de chevaux, par A. Pierre,... 70 dessins par E. Barthélemy,... Pierre, Alphonse (Joseph-Alphonse-Isidore) Gallica"
"Guide des dames au Musée royal de peinture . Par Mme la comtesse de M***","M ***Mme la comtese de (17..-18..)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6472023q","Guide des dames au Musée royal de peinture . Par Mme la comtesse de M*** M ***Mme la comtese de (17..-18..) Gallica"
"Guide des gens du monde dans toutes les circonstances de la vie : code du cérémonial / par Mme la Ctesse de Bassanville","Bassanville, Comtesse de (1803-1884)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65154152","Guide des gens du monde dans toutes les circonstances de la vie : code du cérémonial / par Mme la Ctesse de Bassanville Bassanville, Comtesse de (1803-1884) Gallica"
"Guide des pères et des mères pour l'éducation physique et morale de leurs enfants (Nouvelle édition refondue et mise à la portée de tout le monde...) / par le Dr C.-B. Chardon,...","Chardon, Claude-Benoît (18..-19.. ; médecin)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65372782","Guide des pères et des mères pour l'éducation physique et morale de leurs enfants (Nouvelle édition refondue et mise à la portée de tout le monde...) / par le Dr C.-B. Chardon,... Chardon, Claude-Benoît (18..-19.. ; médecin) Gallica"
"Guide du Musée Benaki","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6573773k","Guide du Musée Benaki  Gallica"
"Guide du maréchal ; ouvrage contenant une connoissance exacte du cheval,&amp; la maniere de distinguer &amp; de guérir les maladies . Ensemble un traité de la ferrure qui lui est convenable. Par M. Lafosse, maréchal des petites ecuries du Roi. Avec des figures en taille-douce","Lafosse, Philippe-Étienne (1738-1820)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1043185n","Guide du maréchal ; ouvrage contenant une connoissance exacte du cheval,&amp; la maniere de distinguer &amp; de guérir les maladies . Ensemble un traité de la ferrure qui lui est convenable. Par M. Lafosse, maréchal des petites ecuries du Roi. Avec des figures en taille-douce Lafosse, Philippe-Étienne (1738-1820) Gallica"
"Guide du musée national d'Athènes : marbres, bronzes et vases / Semmi Papaspyridi","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572451n","Guide du musée national d'Athènes : marbres, bronzes et vases / Semmi Papaspyridi  Gallica"
"Guide du promeneur au Jardin zoologique d'acclimatation","Vavasseur, Pierre (17..-18.. ; médecin)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64811194","Guide du promeneur au Jardin zoologique d'acclimatation Vavasseur, Pierre (17..-18.. ; médecin) Gallica"
"Guide du sportsman, ou Traité de l'entraînement et des courses de chevaux / par Eug. Gayot,...","Gayot, Eugène (1808-1891)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6525720p","Guide du sportsman, ou Traité de l'entraînement et des courses de chevaux / par Eug. Gayot,... Gayot, Eugène (1808-1891) Gallica"
"Guide pratique de l'amateur de fruits : description et culture des variétés de fruits, classées par séries de mérite, composant les collections pomologiques de l'établissement horticole Simon-Louis frères à Plantières-lès-Metz (Lorraine annexée), suivi d'une table générale alphabétique de tous les synonymes connus, français et étrangers, appartenant à chaque variété","Thomas, Octave (pépiniériste)Thomas, François (pépiniériste)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1652311","Guide pratique de l'amateur de fruits : description et culture des variétés de fruits, classées par séries de mérite, composant les collections pomologiques de l'établissement horticole Simon-Louis frères à Plantières-lès-Metz (Lorraine annexée), suivi d'une table générale alphabétique de tous les synonymes connus, français et étrangers, appartenant à chaque variété Thomas, Octave (pépiniériste)Thomas, François (pépiniériste) Gallica"
"Guide pratique des inventeurs et des brevetés, contenant le texte ou l'analyse des lois en vigueur sur les brevets d'invention, en France, en Angleterre, aux États-Unis d'Amérique, en Espagne... [etc.], avec des observations sur chacune de ces législations, par H. Truffaut,...","Truffaut, H.","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6461570h","Guide pratique des inventeurs et des brevetés, contenant le texte ou l'analyse des lois en vigueur sur les brevets d'invention, en France, en Angleterre, aux États-Unis d'Amérique, en Espagne... [etc.], avec des observations sur chacune de ces législations, par H. Truffaut,... Truffaut, H. Gallica"
"Guide pratique des services de la Caisse des dépôts et consignations / par M. Barthes,...","Barthes, Joseph (1870-19.. ; fondé de pouvoirs)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64611185","Guide pratique des services de la Caisse des dépôts et consignations / par M. Barthes,... Barthes, Joseph (1870-19.. ; fondé de pouvoirs) Gallica"
"Guide-conducteur de l'étranger dans Paris avec plans des fortifications et de Paris : contenant une dissertation géologique sur la nature, la composition du sol sur lequel est assis Paris... la description de tous les monuments civils et religieux... (Édition entièrement neuve...) / par Teyssèdre","Teyssèdre, A. Person de (18..?-1857)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64884734","Guide-conducteur de l'étranger dans Paris avec plans des fortifications et de Paris : contenant une dissertation géologique sur la nature, la composition du sol sur lequel est assis Paris... la description de tous les monuments civils et religieux... (Édition entièrement neuve...) / par Teyssèdre Teyssèdre, A. Person de (18..?-1857) Gallica"
"Guillaume Tell, ou la Suisse libre, par M. de Florian, ouvrage posthume","Florian, Jean-Pierre Claris de (1755-1794)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6365513g","Guillaume Tell, ou la Suisse libre, par M. de Florian, ouvrage posthume Florian, Jean-Pierre Claris de (1755-1794) Gallica"
"Guillaume d'Angleterre : roman du XIIe siècle / Chrétien de Troyes ; éd. par Maurice Wilmotte","Chrétien de Troyes (113.-1185?)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k62267594","Guillaume d'Angleterre : roman du XIIe siècle / Chrétien de Troyes ; éd. par Maurice Wilmotte Chrétien de Troyes (113.-1185?) Gallica"
"Guillaume de La Barre : roman d'aventures / par Arnaut Vidal de Castelnaudary ; publ. pour la première fois d'après le manuscrit unique appartenant à Mgr le duc d'Aumale, par Paul Meyer","Arnaut Vidal","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65307880","Guillaume de La Barre : roman d'aventures / par Arnaut Vidal de Castelnaudary ; publ. pour la première fois d'après le manuscrit unique appartenant à Mgr le duc d'Aumale, par Paul Meyer Arnaut Vidal Gallica"
"Guillaume le réfractaire, par I. Venet","Venet, Constant-Victor-Isidore (1805-187.?)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5706348d","Guillaume le réfractaire, par I. Venet Venet, Constant-Victor-Isidore (1805-187.?) Gallica"
"Gulliver ressuscité, ou les Voyages, campagnes et aventures extraordinaires du Baron de Munikhouson...","Raspe, Rudolf Erich (1736-1794)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k10568146","Gulliver ressuscité, ou les Voyages, campagnes et aventures extraordinaires du Baron de Munikhouson... Raspe, Rudolf Erich (1736-1794) Gallica"
"Gustave Laverderie par M.-J.-M.","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5542534f","Gustave Laverderie par M.-J.-M.  Gallica"
"Gustave Moreau : 1826-1898 / Ary Renan","Renan, Ary (1858-1900)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6355961n","Gustave Moreau : 1826-1898 / Ary Renan Renan, Ary (1858-1900) Gallica"
"Gustave et Aspaïs, ou Les victimes des préjugés de l'époque. Tome 1 / . Par T. Ginouvier","Ginouvier, J.-F.-T.","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6126274v","Gustave et Aspaïs, ou Les victimes des préjugés de l'époque. Tome 1 / . Par T. Ginouvier Ginouvier, J.-F.-T. Gallica"
"Guy Main-Rouge : légende du pays de Savoie / Charles Buet","Buet, Charles (1846-1897)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6576667f","Guy Main-Rouge : légende du pays de Savoie / Charles Buet Buet, Charles (1846-1897) Gallica"
"Génie du christianisme, ou Beautés de la religion chrétienne. Tome 3 / , par François-Auguste Chateaubriand","Chateaubriand, François-René de (1768-1848)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1054582c","Génie du christianisme, ou Beautés de la religion chrétienne. Tome 3 / , par François-Auguste Chateaubriand Chateaubriand, François-René de (1768-1848) Gallica"
"Généalogie de la maison de Bourbon de 1256 à 1871, par L. Dussieux,... 2ème édition","Dussieux, Louis (1815-1894)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6471770g","Généalogie de la maison de Bourbon de 1256 à 1871, par L. Dussieux,... 2ème édition Dussieux, Louis (1815-1894) Gallica"
"Géographie amusante, ou Plaisirs des vacances / par Mme de Bassanville","Bassanville, Comtesse de (1803-1884)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65118334","Géographie amusante, ou Plaisirs des vacances / par Mme de Bassanville Bassanville, Comtesse de (1803-1884) Gallica"
"Géographie des cinq parties du monde, texte-atlas : classe de huitième / par André Grégoire,...","Grégoire, André (1851-19..)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6548045k","Géographie des cinq parties du monde, texte-atlas : classe de huitième / par André Grégoire,... Grégoire, André (1851-19..) Gallica"
"Géographie générale, physique, politique et économique / par L. Grégoire,...","Grégoire, Louis (1819-1897)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6562330v","Géographie générale, physique, politique et économique / par L. Grégoire,... Grégoire, Louis (1819-1897) Gallica"
"Géographie historique et communale de la Charente.... Tome 1 / par J. Martin-Buchey,...","Martin-Buchey, Jules (1850-1918)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65602082","Géographie historique et communale de la Charente.... Tome 1 / par J. Martin-Buchey,... Martin-Buchey, Jules (1850-1918) Gallica"
"Géographie illustrée de la France et de ses colonies / par Jules Verne. précédée d'une Etude sur la géographie générale de la France / par Théophile Lavallée ; illustrations par Clerget et Riou ; cartes par Constans ; gravées par Sedille","Verne, Jules (1828-1905)Lavallée, Théophile (1804-1867)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6567060h","Géographie illustrée de la France et de ses colonies / par Jules Verne. précédée d'une Etude sur la géographie générale de la France / par Théophile Lavallée ; illustrations par Clerget et Riou ; cartes par Constans ; gravées par Sedille Verne, Jules (1828-1905)Lavallée, Théophile (1804-1867) Gallica"
"Géographie médicale. [2] / Dr Émile Laurent","Laurent, Émile (1861-1904)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6365462m","Géographie médicale. [2] / Dr Émile Laurent Laurent, Émile (1861-1904) Gallica"
"Géologie : (classes de 4e A et B) (4e édition refondue, conforme aux programmes de 1912...) / par Marcellin Boule,...","Boule, Marcellin (1861-1942)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6549628f","Géologie : (classes de 4e A et B) (4e édition refondue, conforme aux programmes de 1912...) / par Marcellin Boule,... Boule, Marcellin (1861-1942) Gallica"
"Géricault... : huit reproductions fac-simile en couleurs","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572557g","Géricault... : huit reproductions fac-simile en couleurs  Gallica"
"Gérôme : huit reproductions fac-simile en couleurs","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65723052","Gérôme : huit reproductions fac-simile en couleurs  Gallica"
"H. B. : [Henri Beyle] / (Par M. Prosper Mérimée.)","Mérimée, Prosper (1803-1870)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k10577627","H. B. : [Henri Beyle] / (Par M. Prosper Mérimée.) Mérimée, Prosper (1803-1870) Gallica"
"H.-G. Ibels / Charles Saunier","Saunier, Charles (1865-1941)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572751p","H.-G. Ibels / Charles Saunier Saunier, Charles (1865-1941) Gallica"
"Hannibal, par Charlotte Bournon-Malarme,.... Tome 2","Malarme, Charlotte de Bournon (1753-1830? ; comtesse de)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5739371d","Hannibal, par Charlotte Bournon-Malarme,.... Tome 2 Malarme, Charlotte de Bournon (1753-1830? ; comtesse de) Gallica"
"Hans Makart et les cinq sens : esquisse esthétique / par L. Bachelin,...","Bachelin, Léopold","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65727256","Hans Makart et les cinq sens : esquisse esthétique / par L. Bachelin,... Bachelin, Léopold Gallica"
"Hector Berlioz : [exposition, Paris, Bibliothèque nationale, inaugurée le 5 mars 1969] / [catalogue réd. par François Lesure et Yane Fromrich-Bonéfant] ; [préf. de Étienne Dennery]","Lesure, François (1923-2001)Fromrich, Yane","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6456868r","Hector Berlioz : [exposition, Paris, Bibliothèque nationale, inaugurée le 5 mars 1969] / [catalogue réd. par François Lesure et Yane Fromrich-Bonéfant] ; [préf. de Étienne Dennery] Lesure, François (1923-2001)Fromrich, Yane Gallica"
"Heidi, une histoire pour les enfants et pour ceux qui les aiment, par J. Spyri. Traduit de l'allemand...","Spyri, Johanna (1829-1901)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k5488544j","Heidi, une histoire pour les enfants et pour ceux qui les aiment, par J. Spyri. Traduit de l'allemand... Spyri, Johanna (1829-1901) Gallica"
"Henner : huit reproductions fac-simile en couleurs","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572681g","Henner : huit reproductions fac-simile en couleurs  Gallica"
"Henri Heine, 1797-1856 : [exposition, Paris, Bibliothèque nationale, 31 mai-30 juin 1957] / [catalogue réd. par Francis Lang, Edmond Vermeil et Joseph Dresch ; préf. de Julien Cain]","Vermeil, Edmond (1878-1964)Lang, Francis (rédacteur)Dresch, Joseph (1871-1958)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64566897","Henri Heine, 1797-1856 : [exposition, Paris, Bibliothèque nationale, 31 mai-30 juin 1957] / [catalogue réd. par Francis Lang, Edmond Vermeil et Joseph Dresch ; préf. de Julien Cain] Vermeil, Edmond (1878-1964)Lang, Francis (rédacteur)Dresch, Joseph (1871-1958) Gallica"
"Henri Matisse : donation Jean Matisse : [exposition], Bibliothèque nationale, [Paris, 18 mars-21 juin 1981] / [catalogue par Françoise Woimant et Marie-Cécile Miessner] ; [texte de Jean Guichard-Meili] ; [préface de Georges Le Rider]","Woimant, Françoise (1929-....)Miessner, Marie-Cécile (1948-....)Bibliothèque nationale (France)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6532576q","Henri Matisse : donation Jean Matisse : [exposition], Bibliothèque nationale, [Paris, 18 mars-21 juin 1981] / [catalogue par Françoise Woimant et Marie-Cécile Miessner] ; [texte de Jean Guichard-Meili] ; [préface de Georges Le Rider] Woimant, Françoise (1929-....)Miessner, Marie-Cécile (1948-....)Bibliothèque nationale (France) Gallica"
"Henri Regnault : sa vie et son œuvre / par Henri Cazalis ; [portrait par Auguste Blanchard]","Cazalis, Henri (1840-1909)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572613n","Henri Regnault : sa vie et son œuvre / par Henri Cazalis ; [portrait par Auguste Blanchard] Cazalis, Henri (1840-1909) Gallica"
"Henri Regnault, 1843-1871 : avec un dessin à la plume / par Henri Baillière","Baillière, Henri (1840-1905)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64660369","Henri Regnault, 1843-1871 : avec un dessin à la plume / par Henri Baillière Baillière, Henri (1840-1905) Gallica"
"Henri Regnault... : huit reproductions fac-simile en couleurs","","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572560z","Henri Regnault... : huit reproductions fac-simile en couleurs  Gallica"
"Henri le chancelier, souvenirs d'un voyage dans l'Amérique Centrale / Joseph Sue","Sue, Joseph (1819-1888)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k56235546","Henri le chancelier, souvenirs d'un voyage dans l'Amérique Centrale / Joseph Sue Sue, Joseph (1819-1888) Gallica"
"Henry Monnier / par Eugène de Mirecourt","Mirecourt, Eugène de (1812-1880)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6572708p","Henry Monnier / par Eugène de Mirecourt Mirecourt, Eugène de (1812-1880) Gallica"
"Henry Moore : [exposition], Bibliothèque nationale, [Paris, 5 mai-5 juin] 1977 / [catalogue traduit et adapté de l'anglais par J. Adhémar] ; [dossier par Françoise Woimant] ; [préface de Georges Le Rider] ; [introduction de Rosemary Simmonds]","Bibliothèque nationale (France)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6532459v","Henry Moore : [exposition], Bibliothèque nationale, [Paris, 5 mai-5 juin] 1977 / [catalogue traduit et adapté de l'anglais par J. Adhémar] ; [dossier par Françoise Woimant] ; [préface de Georges Le Rider] ; [introduction de Rosemary Simmonds] Bibliothèque nationale (France) Gallica"
"Hermance de Meyran, ou Une noble de nos jours / par Madame Badère,...","Badère, Clémence (1813-18..?)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65067473","Hermance de Meyran, ou Une noble de nos jours / par Madame Badère,... Badère, Clémence (1813-18..?) Gallica"
"Hespérus / Catulle Mendès ; illustrations en couleurs de Carloz Schwabe","Mendès, Catulle (1841-1909)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1065326n","Hespérus / Catulle Mendès ; illustrations en couleurs de Carloz Schwabe Mendès, Catulle (1841-1909) Gallica"
"Hier et demain : contes et nouvelles / Jules Verne ; illustrations par L. Benett, F. de Myrbach, George Roux","Verne, Jules (1828-1905)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6513996m","Hier et demain : contes et nouvelles / Jules Verne ; illustrations par L. Benett, F. de Myrbach, George Roux Verne, Jules (1828-1905) Gallica"
"Histoire abregée des insectes qui se trouvent aux environs de Paris. Tome 1 / ; dans laquelle ces animaux sont rangés suivant un ordre méthodique. Tome premier [-second].","Geoffroy, Étienne-Louis (1725-1810)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1043239r","Histoire abregée des insectes qui se trouvent aux environs de Paris. Tome 1 / ; dans laquelle ces animaux sont rangés suivant un ordre méthodique. Tome premier [-second]. Geoffroy, Étienne-Louis (1725-1810) Gallica"
"Histoire abrégée de la liberté individuelle chez les principaux peuples anciens et modernes / par L. Nigon de Berty,...","Nigon de Berty, Louis","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k64612974","Histoire abrégée de la liberté individuelle chez les principaux peuples anciens et modernes / par L. Nigon de Berty,... Nigon de Berty, Louis Gallica"
"Histoire abrégée des missions des pères capucins de Savoie par le père Charles de Genève. 1657. Traduite en français par le père Fidèle de Talissieu,... 1680","Charles de Genève (159.?-166.? ; capucin)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6574764x","Histoire abrégée des missions des pères capucins de Savoie par le père Charles de Genève. 1657. Traduite en français par le père Fidèle de Talissieu,... 1680 Charles de Genève (159.?-166.? ; capucin) Gallica"
"Histoire anecdotique de l'empereur Napoléon Ier / par A. Du Casse,...","Du Casse, Albert (1813-1893)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6523742n","Histoire anecdotique de l'empereur Napoléon Ier / par A. Du Casse,... Du Casse, Albert (1813-1893) Gallica"
"Histoire anecdotique des Salons de peinture depuis 1673 / par Théodore Gosselin","Gosselin, Théodore (1855-1935)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k6465750p","Histoire anecdotique des Salons de peinture depuis 1673 / par Théodore Gosselin Gosselin, Théodore (1855-1935) Gallica"
"Histoire artistique, industrielle et commerciale de la porcelaine : accompagnée de recherches sur les sujets et emblèmes qui la décorent, les marques&amp; inscriptions qui font reconnaître les fabriques d'où elle sort, les variations de prix qu'ont obtenus les principaux objets connus &amp; les collections où ils sont conservés aujourd'hui / par Albert Jacquemart &amp; Edmond Le Blant ; enrichie de vingt-six planches gravées à l'eau-forte par Jules Jacquemart","Jacquemart, Albert (1808-1875)Le Blant, Edmond (1818-1897)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1055885z","Histoire artistique, industrielle et commerciale de la porcelaine : accompagnée de recherches sur les sujets et emblèmes qui la décorent, les marques&amp; inscriptions qui font reconnaître les fabriques d'où elle sort, les variations de prix qu'ont obtenus les principaux objets connus &amp; les collections où ils sont conservés aujourd'hui / par Albert Jacquemart &amp; Edmond Le Blant ; enrichie de vingt-six planches gravées à l'eau-forte par Jules Jacquemart Jacquemart, Albert (1808-1875)Le Blant, Edmond (1818-1897) Gallica"
"Histoire aussi intéressante qu'invraisemblable de l'intrépide Capitaine Castagnette, neveu de l'homme à la tête de bois / par Manuel ; illustrée de 43 vignettes sur bois par Gustave Doré","Manuel (1826-1893)","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k1049762k","Histoire aussi intéressante qu'invraisemblable de l'intrépide Capitaine Castagnette, neveu de l'homme à la tête de bois / par Manuel ; illustrée de 43 vignettes sur bois par Gustave Doré Manuel (1826-1893) Gallica"
"Histoire chantée de la première République, 1789 à 1799 : chants patriotiques, révolutionnaires et populaires / recueillis par Louis Damade,... ; [préface de Ch. Nuitter]","Damade, Louis","","","Gallica","http://gallica.bnf.fr/ark:/12148/bpt6k65326569","Histoire chantée de la première République, 1789 à 1799 : chants patriotiques, révolutionnaires et populaires / recueillis par Louis Damade,... ; [préface de Ch. Nuitter] Damade, Louis Gallica"
